threat_type,flee_status,armed_with,city,state,latitude,longitude,age,gender,race,was_mental_illness_related,body_camera,year,row_id,has_gun,has_knife,has_blunt_object,has_vehicle,has_replica,has_unarmed,has_other,race_std,share_white,share_black,share_native_american,share_asian,share_hispanic,share_two_or_more,share_missing
threat,not,gun,fairfield,OH,39.3292106,-84.5252007,24.0,male,B,False,False,2020,182,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
attack,foot,unarmed,fort lauderdale,FL,26.1297321,-80.174586,27.0,male,B,False,False,2020,183,0,0,0,0,0,1,0,B,0,1,0,0,0,0,0
point,not,knife,tulsa,OK,36.075243,-95.9757901,42.0,male,W,False,False,2020,184,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
attack,not,unarmed,edison,CA,36.7128471,-119.8134054,32.0,male,W,False,False,2020,185,0,0,0,0,0,1,0,W,1,0,0,0,0,0,0
threat,not,knife,stroudsburg,PA,40.9867609,-75.1946248,33.0,male,,False,False,2020,186,0,1,0,0,0,0,0,NAN,0,0,0,0,0,0,1
attack,car,vehicle,harrison township,OH,51.253775,-85.323214,43.0,male,W,False,False,2020,187,0,0,0,1,0,0,0,W,1,0,0,0,0,0,0
shoot,not,gun,montgomery,AL,32.3430625,-86.1957497,65.0,male,,False,False,2020,188,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
point,not,gun,apache junction,AZ,33.4150867,-111.5806569,74.0,male,W,False,False,2020,189,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,not,knife,torrance,CA,33.865587,-118.335098,29.0,female,H,False,False,2020,190,0,1,0,0,0,0,0,H,0,0,0,0,1,0,0
accident,foot,unarmed,humble,TX,30.008798,-95.2699709,31.0,male,W,False,False,2020,191,0,0,0,0,0,1,0,W,1,0,0,0,0,0,0
threat,not,gun,backus,MN,46.8170763,-94.5216507,57.0,male,W,False,False,2020,192,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
attack,not,unarmed,wasilla,AK,61.5506027,-149.597009,37.0,male,W,False,False,2020,193,0,0,0,0,0,1,0,W,1,0,0,0,0,0,0
shoot,not,gun,dinuba,CA,36.5481628,-119.3768888,29.0,female,W,True,False,2020,194,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,nan,knife,elmendorf,TX,29.254997,-98.3494584,47.0,male,H,False,False,2020,195,0,1,0,0,0,0,0,H,0,0,0,0,1,0,0
undetermined,nan,unarmed,bell gardens,CA,33.9629402,-118.1651348,44.0,male,H,True,False,2020,196,0,0,0,0,0,1,0,H,0,0,0,0,1,0,0
shoot,car,gun,elkton,FL,29.7829595,-81.4258532,38.0,male,W,False,False,2020,197,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
point,nan,gun,anchor point,AK,59.7908259,-151.7431481,32.0,female,W,False,False,2020,198,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
point,not,gun,potomac,MD,39.0566329,-77.2055973,21.0,male,W,False,True,2020,199,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
undetermined,foot,unarmed,kansas city,MO,39.0338062,-94.5558875,47.0,male,B,False,False,2020,200,0,0,0,0,0,1,0,B,0,1,0,0,0,0,0
accident,not,unarmed,louisville,KY,38.147543,-85.816554,26.0,female,B,False,False,2020,201,0,0,0,0,0,1,0,B,0,1,0,0,0,0,0
attack,foot,unarmed,claremore,OK,Unknown/Missing,Unknown/Missing,30.0,male,H,False,False,2020,202,0,0,0,0,0,1,0,H,0,0,0,0,1,0,0
point,nan,gun,new kensington,PA,40.5574718,-79.7550322,62.0,male,W,True,False,2020,203,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
point,not,replica,chandler,AZ,33.3053848,-111.835848,41.0,male,H,False,False,2020,204,0,0,0,0,1,0,0,H,0,0,0,0,1,0,0
point,not,gun,garland,TX,Unknown/Missing,Unknown/Missing,50.0,male,A,False,False,2020,205,1,0,0,0,0,0,0,A,0,0,0,1,0,0,0
move,not,knife,mufreesboro,TN,35.8071798,-86.311178,,male,W,True,False,2020,206,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
point,car,gun,taos,NM,36.4072048,-105.5734042,31.0,male,H,False,False,2020,208,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
point,foot,gun,louisville,KY,38.133998,-85.8570079,30.0,male,W,False,True,2020,209,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
attack,not,blunt_object,springfield,OR,44.0729862,-123.0454292,32.0,male,W,False,False,2020,210,0,0,1,0,0,0,0,W,1,0,0,0,0,0,0
point,car,gun,lodi,CA,38.1343614,-121.2575821,30.0,male,,False,False,2020,211,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
point,foot,gun,pueblo,CO,38.2586699,-104.6250547,20.0,male,W,False,False,2020,212,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
point,nan,gun,high point,NC,Unknown/Missing,Unknown/Missing,38.0,male,W,False,False,2020,213,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
attack,not,knife,long beach,CA,33.7652329,-118.1607234,25.0,female,H,False,False,2020,214,0,1,0,0,0,0,0,H,0,0,0,0,1,0,0
shoot,car,gun,lewistown,MT,Unknown/Missing,Unknown/Missing,47.0,male,W,False,False,2020,215,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,car,gun,chase city,VA,Unknown/Missing,Unknown/Missing,19.0,male,W,False,False,2020,216,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
attack,not,gun,webster city,IA,42.4678062,-93.8212345,35.0,male,B,False,False,2020,217,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
threat,not,knife,san antonio,TX,29.4139737,-98.5042546,58.0,male,H,False,False,2020,218,0,1,0,0,0,0,0,H,0,0,0,0,1,0,0
shoot,other,gun,miami,FL,25.5095654,-80.4255378,38.0,male,,True,True,2020,219,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
shoot,nan,gun,mecklenburg,VA,36.7384319,-78.4787389,18.0,male,W,False,False,2020,220,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
undetermined,foot,undetermined,tucson,AZ,Unknown/Missing,Unknown/Missing,55.0,male,,False,False,2020,221,0,0,0,0,0,0,1,NAN,0,0,0,0,0,0,1
attack,car,vehicle,myerstown,PA,40.3593907,-76.3285184,42.0,female,W,False,False,2020,222,0,0,0,1,0,0,0,W,1,0,0,0,0,0,0
shoot,foot,gun,atlanta,GA,33.7893559,-84.3762322,39.0,male,B,True,False,2020,223,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
threat,nan,gun,iota,LA,30.3313143,-92.4956909,61.0,male,B,False,False,2020,224,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
attack,foot,knife,abilene,TX,32.4530602,-99.7526465,28.0,male,B,False,False,2020,225,0,1,0,0,0,0,0,B,0,1,0,0,0,0,0
threat,foot,gun,orchard mesa,CO,39.048402,-108.5453773,51.0,male,W,False,False,2020,226,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,nan,vehicle,wheeling,MO,Unknown/Missing,Unknown/Missing,33.0,male,W,False,False,2020,227,0,0,0,1,0,0,0,W,1,0,0,0,0,0,0
threat,not,knife,port jervis,NY,41.369913,-74.690393,47.0,male,W,True,False,2020,228,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
point,car,gun,franklin county,TN,Unknown/Missing,Unknown/Missing,39.0,male,W,False,False,2020,229,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
attack,other,unarmed,tallahassee,FL,Unknown/Missing,Unknown/Missing,31.0,male,B,False,False,2020,230,0,0,0,0,0,1,0,B,0,1,0,0,0,0,0
shoot,foot,gun,cuthbert,GA,Unknown/Missing,Unknown/Missing,18.0,male,B,False,False,2020,231,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
shoot,not,gun,virginia beach,VA,36.8631892,-75.9792438,23.0,male,B,False,False,2020,232,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
attack,not,blunt_object,mojave,CA,35.0470037,-118.1703995,30.0,male,,False,False,2020,233,0,0,1,0,0,0,0,NAN,0,0,0,0,0,0,1
threat,other,unarmed,taylorsville,UT,40.65433,-111.9674119,28.0,male,,False,False,2020,234,0,0,0,0,0,1,0,NAN,0,0,0,0,0,0,1
point,not,replica,sacramento,CA,38.5815719,-121.4943996,55.0,male,B,False,True,2020,235,0,0,0,0,1,0,0,B,0,1,0,0,0,0,0
attack,not,blunt_object,san antonio,TX,29.4255805,-98.5828064,46.0,male,H,False,False,2020,236,0,0,1,0,0,0,0,H,0,0,0,0,1,0,0
shoot,not,gun,mojave,CA,35.0500851,-118.1855545,50.0,male,W,False,False,2020,237,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
point,not,gun,schenectady,NY,42.8068676,-73.9366135,34.0,male,W,True,False,2020,238,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
attack,car,vehicle,shelton,WA,47.3334231,-122.9580067,32.0,female,W,False,False,2020,239,0,0,0,1,0,0,0,W,1,0,0,0,0,0,0
shoot,car,gun,winston salem,NC,36.0301968,-80.3829582,45.0,male,W,False,False,2020,240,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,car,gun,el paso,TX,31.7937495,-106.36254,31.0,male,H,False,False,2020,241,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
shoot,not,gun,pahrump,NV,36.124764,-115.9726938,19.0,male,W,False,True,2020,242,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
move,not,knife,london,AR,Unknown/Missing,Unknown/Missing,53.0,male,W,True,False,2020,243,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,not,gun,ormond beach,FL,29.3061415,-81.0659929,55.0,female,W,False,False,2020,244,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
accident,car,unarmed,linwood,NC,35.751824,-80.4005449,32.0,male,W,False,False,2020,245,0,0,0,0,0,1,0,W,1,0,0,0,0,0,0
shoot,not,gun,buchanan,VA,Unknown/Missing,Unknown/Missing,46.0,male,W,True,False,2020,246,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,nan,gun,newburgh,NY,Unknown/Missing,Unknown/Missing,26.0,male,B,False,True,2020,247,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
move,nan,gun,salem,OR,44.943183,-122.9904714,51.0,male,,False,False,2020,249,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
point,not,gun,gray,KY,36.9174918,-83.941039,49.0,male,,False,False,2020,250,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
shoot,not,gun,caldwell,ID,Unknown/Missing,Unknown/Missing,46.0,male,W,False,False,2020,251,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,not,gun,phoenix,AZ,Unknown/Missing,Unknown/Missing,22.0,male,W,True,False,2020,252,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
point,not,gun,baltimore,MD,39.2879047,-76.5871651,38.0,male,B,False,True,2020,253,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
point,not,gun,louisville,KY,Unknown/Missing,Unknown/Missing,44.0,male,W,False,True,2020,254,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
move,not,knife,pomona,CA,34.0608371,-117.7371422,37.0,male,H,False,False,2020,255,0,1,0,0,0,0,0,H,0,0,0,0,1,0,0
threat,not,blunt_object,albuquerque,NM,35.0746008,-106.6432443,52.0,male,H,True,False,2020,256,0,0,1,0,0,0,0,H,0,0,0,0,1,0,0
shoot,not,gun,asheville,NC,35.5960317,-82.5486772,29.0,male,W,False,False,2020,257,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
attack,car,vehicle;gun,hinton,VA,38.4792061,-78.9964039,29.0,male,,False,False,2020,258,1,0,0,1,0,0,0,NAN,0,0,0,0,0,0,1
attack,car,knife,burkesville,KY,Unknown/Missing,Unknown/Missing,,male,,False,False,2020,259,0,1,0,0,0,0,0,NAN,0,0,0,0,0,0,1
point,car,gun;vehicle,columbus,MS,33.5020418,-88.4079766,19.0,male,W,False,False,2020,260,1,0,0,1,0,0,0,W,1,0,0,0,0,0,0
point,not,gun,ouachita parish,LA,Unknown/Missing,Unknown/Missing,66.0,male,B,False,False,2020,261,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
threat,not,knife,lincoln city,OR,Unknown/Missing,Unknown/Missing,40.0,male,W,False,False,2020,262,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
attack,other,other,mesa,AZ,33.407767,-111.8230315,30.0,male,H,False,False,2020,263,0,0,0,0,0,0,1,H,0,0,0,0,1,0,0
point,nan,gun,irving,TX,32.8176083,-96.9343169,69.0,male,W,False,False,2020,264,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,not,unarmed,manchester,CT,41.7701021,-72.5114384,27.0,male,H,True,False,2020,265,0,0,0,0,0,1,0,H,0,0,0,0,1,0,0
threat,not,knife,nutter fort,WV,39.2615136,-80.3186366,26.0,male,W,False,False,2020,266,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,not,unknown,manchester,NH,42.9810154,-71.3977829,62.0,male,W,False,False,2020,268,0,0,0,0,0,0,1,W,1,0,0,0,0,0,0
attack,not,knife,ada,OK,34.8543777,-96.8297201,,male,W,True,False,2020,269,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
attack,not,blunt_object,milford,MA,Unknown/Missing,Unknown/Missing,39.0,male,W,False,False,2020,270,0,0,1,0,0,0,0,W,1,0,0,0,0,0,0
move,nan,gun,melbourne,FL,28.1802156,-80.6772195,67.0,male,W,False,False,2020,271,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,foot,gun,florence,AL,34.802865,-87.661774,54.0,male,W,False,False,2020,272,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
attack,car,vehicle,north miami beach,FL,25.9249954,-80.1764121,29.0,male,H,False,False,2020,273,0,0,0,1,0,0,0,H,0,0,0,0,1,0,0
attack,car,vehicle;gun,eatonville,WA,46.9599762,-122.3589493,37.0,male,,True,False,2020,274,1,0,0,1,0,0,0,NAN,0,0,0,0,0,0,1
threat,not,knife,knoxville,TN,Unknown/Missing,Unknown/Missing,33.0,male,B,False,False,2020,275,0,1,0,0,0,0,0,B,0,1,0,0,0,0,0
attack,not,knife,el mirage,AZ,33.6002231,-112.3165342,31.0,male,W,True,False,2020,276,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
flee,car,vehicle,clinton,IA,41.8423168,-90.1882637,38.0,male,W,False,True,2020,277,0,0,0,1,0,0,0,W,1,0,0,0,0,0,0
shoot,other,gun,caddo parish,LA,32.5090627,-93.9709635,28.0,male,W,False,False,2020,278,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
point,not,gun,refugio,TX,28.3067409,-97.2741866,45.0,male,B,False,False,2020,279,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
point,not,gun,salisbury,MD,38.3636969,-75.6418415,59.0,male,W,True,False,2020,280,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,foot,gun,columbia,SC,34.0468124,-81.0430567,17.0,male,B,False,False,2020,281,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
shoot,foot,gun,colonial heights,VA,Unknown/Missing,Unknown/Missing,19.0,male,B,False,False,2020,282,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
attack,foot,other,winchester,TN,35.1803177,-86.1006161,36.0,male,W,False,False,2020,283,0,0,0,0,0,0,1,W,1,0,0,0,0,0,0
attack,foot,unarmed,brandon,CO,38.4482193,-102.4401879,39.0,male,W,False,False,2020,284,0,0,0,0,0,1,0,W,1,0,0,0,0,0,0
shoot,car,gun,klamath falls,OR,42.2813732,-121.8075724,,male,W,False,False,2020,285,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,not,unarmed,philadelphia,PA,39.9342509,-75.1886229,33.0,male,W,False,False,2020,286,0,0,0,0,0,1,0,W,1,0,0,0,0,0,0
threat,not,knife,ritzville,WA,47.1182122,-118.3656911,48.0,male,,True,False,2020,287,0,1,0,0,0,0,0,NAN,0,0,0,0,0,0,1
shoot,not,gun,pottstown,PA,40.2493937,-75.6638564,31.0,male,B,False,False,2020,288,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
threat,not,knife,jacksonville,FL,30.365433,-81.6761109,29.0,female,W,True,True,2020,289,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,not,gun,west terre haute,IN,Unknown/Missing,Unknown/Missing,51.0,male,W,False,False,2020,290,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
point,nan,gun,clackamas county,OR,45.4290237,-122.6283257,54.0,male,W,False,False,2020,291,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,car,knife,daly city,CA,Unknown/Missing,Unknown/Missing,35.0,male,W,True,False,2020,292,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,not,gun,pompano beach,FL,26.2458677,-80.0984549,56.0,male,H,False,False,2020,293,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
shoot,car,gun,lamont,CA,Unknown/Missing,Unknown/Missing,36.0,male,H,False,False,2020,295,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
shoot,not,gun,old town,ME,Unknown/Missing,Unknown/Missing,31.0,male,W,False,False,2020,296,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,not,gun,hubert,NC,34.6727364,-77.203118,33.0,male,,False,False,2020,297,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
point,not,gun,blair,NE,41.5525156,-96.1282584,39.0,male,W,False,False,2020,298,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
point,not,gun,waukesha,WI,43.0113722,-88.2428013,58.0,male,W,False,False,2020,299,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
point,not,gun,augusta,GA,33.5143276,-82.0464564,39.0,male,B,True,False,2020,300,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
attack,car,vehicle;gun,richmond,CA,Unknown/Missing,Unknown/Missing,24.0,male,H,False,True,2020,301,1,0,0,1,0,0,0,H,0,0,0,0,1,0,0
attack,not,vehicle,philipsburg,MT,Unknown/Missing,Unknown/Missing,48.0,male,W,False,False,2020,302,0,0,0,1,0,0,0,W,1,0,0,0,0,0,0
point,foot,gun,jefferson city,MO,Unknown/Missing,Unknown/Missing,28.0,male,,False,False,2020,303,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
attack,car,vehicle,lubbock,TX,33.6565685,-101.8222599,31.0,male,B,False,False,2020,304,0,0,0,1,0,0,0,B,0,1,0,0,0,0,0
point,not,gun,daphne,AL,30.5892827,-87.8943314,,male,B,True,False,2020,305,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
point,nan,knife,anderson,SC,34.5082038,-82.6716948,43.0,male,W,False,False,2020,306,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,not,blunt_object,san leandro,CA,37.6892209,-122.1300115,33.0,male,B,True,False,2020,307,0,0,1,0,0,0,0,B,0,1,0,0,0,0,0
threat,not,gun,raytown,MO,Unknown/Missing,Unknown/Missing,37.0,male,B,False,False,2020,308,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
shoot,other,gun,mankato,MN,44.1957759,-94.0203024,24.0,male,W,True,False,2020,309,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
point,not,gun,henderson,NV,35.9784422,-115.0851816,40.0,male,W,False,True,2020,310,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
point,not,gun,colorado springs,CO,38.7854314,-104.8134859,28.0,male,B,False,False,2020,311,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
move,foot,unarmed,lancaster,CA,34.704017040276725,-118.14947813372233,36.0,male,W,False,False,2020,312,0,0,0,0,0,1,0,W,1,0,0,0,0,0,0
point,car,gun,las vegas,NV,36.1208532,-115.1529344,24.0,male,B,False,True,2020,313,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
threat,not,other,houston,TX,29.7738678,-95.3042711,27.0,male,H,True,True,2020,314,0,0,0,0,0,0,1,H,0,0,0,0,1,0,0
shoot,not,gun,florence,SC,34.2189358,-79.7460397,40.0,male,B,False,False,2020,315,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
point,not,gun,springfield,CO,37.5280494,-102.6828689,31.0,male,,False,False,2020,316,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
threat,not,knife,los angeles,CA,34.0169479,-118.2642791,38.0,male,H,False,False,2020,317,0,1,0,0,0,0,0,H,0,0,0,0,1,0,0
point,foot,replica,houston,TX,29.6376179,-95.5187613,35.0,male,B,False,False,2020,318,0,0,0,0,1,0,0,B,0,1,0,0,0,0,0
point,not,gun,paterson,NJ,40.9207307,-74.1607372,42.0,male,W,True,False,2020,319,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
attack,not,unarmed,north las vegas,NV,36.2050866,-115.1323349,34.0,male,B,False,False,2020,320,0,0,0,0,0,1,0,B,0,1,0,0,0,0,0
undetermined,car,unarmed,austin,TX,30.2234716,-97.7295453,42.0,male,H,False,True,2020,321,0,0,0,0,0,1,0,H,0,0,0,0,1,0,0
point,not,gun,lenoir,NC,35.8728089,-81.5767543,28.0,male,,False,True,2020,322,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
threat,car,gun,napa,CA,38.2415065,-122.2691352,24.0,male,W,False,False,2020,323,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
point,nan,gun,denton,TX,33.179056,-97.1019185,53.0,male,B,False,False,2020,324,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
shoot,not,gun,adel,GA,Unknown/Missing,Unknown/Missing,67.0,male,B,False,False,2020,325,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
shoot,not,gun,hiram,ME,43.8388151,-70.8586422,59.0,male,W,False,False,2020,326,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,not,gun,hogansville,GA,33.182603,-84.903475,61.0,male,W,False,False,2020,327,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
flee,car,vehicle,wayne,NJ,40.9738881,-74.2873332,48.0,male,,False,False,2020,328,0,0,0,1,0,0,0,NAN,0,0,0,0,0,0,1
shoot,not,gun,la plata,MD,38.5011549,-76.9647533,26.0,male,A,False,False,2020,329,1,0,0,0,0,0,0,A,0,0,0,1,0,0,0
shoot,not,gun,houston,TX,29.7595547,-95.2865467,28.0,male,H,False,False,2020,330,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
shoot,car,gun,fort valley,GA,32.6394651,-83.8733129,33.0,male,W,False,False,2020,331,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
attack,not,knife,vancouver,WA,45.6412268,-122.6166374,50.0,male,W,False,False,2020,332,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,car,gun,buckeye,AZ,33.4211925,-112.5563872,32.0,male,W,False,False,2020,333,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,car,gun;vehicle,tampa,FL,27.986946,-82.4217045,26.0,male,B,False,False,2020,334,1,0,0,1,0,0,0,B,0,1,0,0,0,0,0
point,car,gun,las vegas,NV,36.218689,-115.311264,38.0,male,H,False,False,2020,335,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
attack,other,vehicle,madera county,CA,36.8366195,-120.1871807,29.0,male,W,False,False,2020,336,0,0,0,1,0,0,0,W,1,0,0,0,0,0,0
shoot,not,gun,jeffersonville,IN,38.3035052,-85.708035,27.0,male,B,False,False,2020,337,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
flee,car,gun,los angeles,CA,34.0254224,-118.2629055,28.0,male,H,False,False,2020,338,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
point,car,gun,martin county,KY,37.7833756,-82.5185837,43.0,male,W,False,False,2020,339,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
flee,other,gun,denver,CO,39.739977,-104.9492438,21.0,male,B,False,True,2020,340,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
flee,foot,unarmed,san diego,CA,32.7167856,-117.1647477,36.0,male,W,True,False,2020,341,0,0,0,0,0,1,0,W,1,0,0,0,0,0,0
attack,foot,unarmed,seattle,WA,47.6062095,-122.3320708,24.0,male,B,False,True,2020,342,0,0,0,0,0,1,0,B,0,1,0,0,0,0,0
threat,not,gun,little rock,AR,34.737088,-92.378461,32.0,male,B,False,False,2020,344,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
shoot,not,gun,lakewood,WA,47.1764625,-122.52175,26.0,male,B,False,False,2020,345,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
threat,not,knife,portland,IN,43.6555599,-70.2645206,21.0,male,W,True,True,2020,346,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,not,gun,fort lauderdale,FL,26.1773364,-80.0986015,54.0,male,W,False,False,2020,347,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,car,gun,caldwell county,NC,35.8021685,-82.3451891,44.0,male,W,False,True,2020,348,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,not,gun,oakland city,IN,38.3190737,-87.2791834,69.0,male,W,True,False,2020,349,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
attack,not,gun,jacksonville,FL,30.3631602,-81.554613,45.0,male,W,False,False,2020,350,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
attack,not,knife,san jose,CA,37.3358653,-121.9022894,26.0,male,H,False,True,2020,351,0,1,0,0,0,0,0,H,0,0,0,0,1,0,0
shoot,not,gun,boerne,TX,29.8531357,-98.7395565,43.0,male,W,False,False,2020,352,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,car,gun,overland park,KS,38.9059399,-94.6825421,38.0,male,W,False,False,2020,353,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
flee,car,undetermined,sterling,CO,40.6253627,-103.2072849,28.0,male,,False,False,2020,354,0,0,0,0,0,0,1,NAN,0,0,0,0,0,0,1
threat,not,knife,monterey park,CA,34.0332609,-118.1303262,36.0,male,H,False,False,2020,355,0,1,0,0,0,0,0,H,0,0,0,0,1,0,0
shoot,foot,gun,muskogee,OK,35.7483867,-95.386755,21.0,male,B,False,False,2020,356,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
shoot,not,gun,webster groves,MO,38.5831984,-90.3526273,23.0,male,B,False,False,2020,357,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
shoot,not,gun,half moon bay,CA,37.4578344,-122.4297811,56.0,female,W,True,False,2020,358,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,car,gun,kansas city,MO,39.102128,-94.5405237,33.0,male,W,False,False,2020,359,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,not,knife,las vegas,NV,36.1355366,-115.088439,40.0,male,W,True,True,2020,360,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
attack,nan,other,san antonio,TX,29.369508,-98.614765,20.0,male,H,False,False,2020,361,0,0,0,0,0,0,1,H,0,0,0,0,1,0,0
threat,foot,knife,st cloud,FL,Unknown/Missing,Unknown/Missing,21.0,male,B,False,False,2020,362,0,1,0,0,0,0,0,B,0,1,0,0,0,0,0
shoot,car,gun,indianapolis,IN,39.8680704,-86.2017417,21.0,male,B,False,True,2020,363,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
threat,nan,knife,renton,WA,47.5007784,-122.1872017,20.0,male,W,True,False,2020,364,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
attack,car,knife,graham,NC,36.0707264,-79.4020318,47.0,male,W,False,False,2020,365,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
